Date,Location,AlertCount,AlertLevel,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
18/06/12,Brisbane,1,m,9.2,21.2,0,3.2,9.9,WSW,20,WSW,WSW,9,2,56,41,1022.6,1018.9,0,0,15.1,20.9,No,No
19/06/12,Brisbane,1,m,8.4,21.8,0,2.8,10,W,20,WSW,W,6,11,71,39,1022.4,1018.4,0,1,13.8,20.3,No,No
20/06/12,Brisbane,1,m,8.5,22.6,0,2,9.8,NE,19,SW,NNE,6,6,67,53,1023,1019.9,1,2,13.8,20.9,No,No
21/06/12,Brisbane,1,m,8.2,22.9,0,3.4,9.8,NW,19,S,NNW,2,6,98,38,1021.8,1017.1,1,0,10.6,22.4,No,No
22/06/12,Brisbane,1,m,10.5,24.8,0,3,8.5,NNW,24,NA,NNE,0,9,63,52,1017.8,1013.4,2,3,18.8,23.1,No,No
23/06/12,Brisbane,1,m,12.9,19.1,0,3.2,0.4,WSW,24,WSW,NW,9,4,53,41,1022.2,1020.4,7,7,14.4,18.2,No,No
24/06/12,Brisbane,1,m,11.8,19.6,0,3.8,1.2,SE,22,WSW,SE,6,9,68,55,1027.7,1025.4,6,7,13.8,18.6,No,No
25/06/12,Brisbane,1,m,13.4,17.4,0.2,2.8,0.2,WSW,17,SW,WSW,6,4,60,63,1027.9,1024.6,8,8,14.2,17.3,No,No
26/06/12,Brisbane,1,m,13.3,16.1,0,2,0,WSW,17,S,SSW,2,2,76,90,1025.1,1023.5,8,8,15.8,14.1,No,Yes
27/06/12,Brisbane,1,m,11.9,15.1,27.2,2,0,SSE,37,WSW,SSW,6,4,98,98,1024.2,1020.8,8,8,12.6,14.3,Yes,Yes
28/06/12,Brisbane,1,m,12.6,19,21.4,1.4,0,SSE,33,SW,SSE,6,17,98,89,1017.5,1012.4,8,7,14.7,17.8,Yes,Yes
29/06/12,Brisbane,1,m,14.7,23.3,13.2,1.2,8.8,SSE,24,SW,S,6,6,88,61,1012.5,1010,4,3,18,22.7,Yes,No
30/06/12,Brisbane,1,m,11.6,23,0,2,9.8,W,17,SW,SW,7,2,87,47,1015.8,1012.7,1,1,15.4,22.9,No,No
01/07/12,Brisbane,1,m,9.8,23.4,0,1.6,9.5,W,22,SSW,WNW,4,7,84,49,1018.4,1014.4,1,2,13.9,22.9,No,No
02/07/12,Brisbane,1,m,6.5,19.6,0,3.4,10.1,W,26,WSW,W,7,11,48,34,1019.8,1016.3,0,0,13.9,19.1,No,No
03/07/12,Brisbane,1,m,6,19.5,0,3.6,10.2,WNW,15,SW,W,4,4,58,42,1020.1,1016.8,0,0,12.9,18.9,No,No
04/07/12,Brisbane,1,m,6.8,19.3,0,2.8,10.1,SW,20,SSW,WSW,4,6,58,35,1022.9,1021,1,0,12.4,18.9,No,No
05/07/12,Brisbane,1,m,7.1,22,0,2.4,9.2,SW,20,WSW,SSW,7,6,61,43,1025.8,1023.2,1,3,13.3,21,No,No
06/07/12,Brisbane,1,m,9.9,20.4,0,3.2,9.6,SE,33,SSW,SSE,9,11,65,52,1027.1,1024.9,1,2,15.3,18.9,No,No
07/07/12,Brisbane,1,m,10.7,21.4,0,3.4,4.8,ESE,26,SW,ESE,4,11,75,53,1028,1025.6,3,5,15,19.8,No,No
08/07/12,Brisbane,0,-1,10.7,21.3,0,2.8,9.3,E,24,SW,ESE,6,11,77,53,1028.4,1025.9,2,3,14.1,19.5,No,No
09/07/12,Brisbane,0,-1,11.4,21,0,3,7.7,E,28,SW,ESE,4,13,74,66,1029,1025.2,3,3,15.3,19.1,No,Yes
10/07/12,Brisbane,0,-1,12.3,18.7,4.2,2.4,0,E,22,SSE,E,2,9,98,83,1025.9,1022.6,7,8,15.9,17.5,Yes,Yes
11/07/12,Brisbane,0,-1,14.8,21.5,4.4,1.8,1.2,NE,20,NA,NE,0,6,98,93,1024,1020.5,8,8,16.4,18.5,Yes,No
12/07/12,Brisbane,0,-1,15.8,22.4,0.6,0.6,2.3,NNE,22,NA,NNE,0,4,97,98,1021.3,1016.7,7,8,19.2,20.4,No,Yes
13/07/12,Brisbane,0,-1,18.7,22.9,19.2,1.4,0.8,SW,17,NE,NE,2,6,98,95,1017.1,1013.8,7,8,21,21.3,Yes,Yes
14/07/12,Brisbane,0,-1,17.8,24.5,12,0.2,4.3,WNW,28,WSW,W,6,9,82,57,1016.9,1014.8,6,7,19.9,21.9,Yes,No
15/07/12,Brisbane,1,m,15.7,21.1,0.4,3.4,4.8,W,30,W,WSW,9,11,75,39,1020.4,1018,8,2,15.8,20.6,No,No
16/07/12,Brisbane,1,m,8.5,21.3,0.2,3.6,4,ESE,22,SW,E,6,13,64,52,1026.8,1024.1,0,6,13.8,20.6,No,Yes
17/07/12,Brisbane,1,m,12,21.4,2,2.8,6,ESE,20,SW,E,2,9,78,58,1026.4,1022.1,7,3,15.4,21.1,Yes,No
18/07/12,Brisbane,1,m,13.2,20.8,0.6,2.6,0.7,ENE,13,S,ENE,2,6,92,63,1021.1,1015.8,8,7,15.7,20,No,Yes
19/07/12,Brisbane,1,m,13.9,22.2,7.4,3.4,9.6,SSE,22,SW,SSW,7,7,81,50,1016.1,1013.5,1,3,16.9,21.2,Yes,No
20/07/12,Brisbane,1,m,9.8,21.9,0.2,1.8,9.8,WSW,20,SW,SW,9,6,59,46,1020.4,1017.6,1,3,14.9,21.6,No,No
21/07/12,Brisbane,1,m,12.7,22,0,3.8,6.4,SSW,22,SW,SSW,7,9,63,58,1021.8,1020.2,6,6,16.9,20.1,No,No
22/07/12,Brisbane,0,-1,12.4,21.2,0,3.6,7.8,SW,31,SW,SSW,7,9,64,58,1023,1021.2,1,6,17.1,18.2,No,No
23/07/12,Brisbane,0,-1,10.9,21.5,0,3.6,8.2,S,22,SW,SSW,6,7,68,48,1022.7,1019.7,1,2,15.5,21.3,No,No
24/07/12,Brisbane,0,-1,11.2,22.1,0,3,9,SE,20,SW,S,6,4,67,48,1024.4,1021.3,1,6,15.9,20.3,No,No
25/07/12,Brisbane,0,-1,10.5,21.3,0,3.8,7.2,S,20,SSW,ENE,6,7,73,57,1022.9,1020.3,3,4,15.5,20.4,No,No
26/07/12,Brisbane,0,-1,12.8,22,0,2.2,6.4,NE,17,WSW,NE,6,9,75,57,1019.9,1015.1,5,6,16.4,20.3,No,No
27/07/12,Brisbane,0,-1,10.3,22.6,0,2.2,7.4,W,26,SW,NNW,6,6,82,46,1015,1010.2,2,4,14.9,20,No,No
28/07/12,Brisbane,0,-1,7.7,19.8,0,3.6,10.3,WNW,31,W,W,11,11,54,39,1017.4,1015.1,1,2,14.2,19.6,No,No
29/07/12,Brisbane,6,m,6.6,20.4,0,6,9.7,W,20,SW,SW,4,6,62,41,1022.2,1019.1,0,2,13.6,19.9,No,No
30/07/12,Brisbane,6,m,7.9,21.6,0,4.2,9.9,WSW,17,SW,W,6,6,66,32,1021.4,1017.2,1,1,13.9,21,No,No
31/07/12,Brisbane,6,m,8.5,21.4,0,3.6,10,SW,22,SSW,W,7,2,54,36,1023.3,1019.1,1,2,14.4,21.2,No,No
01/08/12,Brisbane,6,m,7.8,21.1,0,3.6,10,WSW,20,SW,WSW,4,6,70,32,1022.4,1017.7,0,1,13.9,21.1,No,No
02/08/12,Brisbane,6,m,4.6,20.7,0,2.4,10.4,WNW,22,SW,SSW,6,2,52,28,1021.6,1018.2,0,0,13.4,20.3,No,No
03/08/12,Brisbane,6,m,4.1,21.6,0,3.6,9.3,W,24,SW,WSW,2,9,61,26,1020.3,1016.4,1,2,12.5,21.3,No,No
04/08/12,Brisbane,6,m,5.4,22.5,0,4.4,10.2,ENE,19,SW,SSW,4,4,54,28,1021.3,1017.1,0,0,13.8,22.1,No,No
05/08/12,Brisbane,3,h,5.9,23.6,0,4,10.2,W,26,WSW,S,6,4,65,25,1021.4,1016.1,0,1,12.1,23.1,No,No
06/08/12,Brisbane,3,h,7.1,25.1,0,3.6,10.3,WSW,28,SSW,W,2,11,58,22,1019.9,1016.6,0,1,14.4,24.9,No,No
07/08/12,Brisbane,3,h,7.9,23.2,0,5,10.1,NA,28,SW,S,6,4,46,24,1023.9,1021.2,0,1,15.6,22.3,No,No
08/08/12,Brisbane,3,h,6.7,23.7,0,3.4,10.1,NNW,19,SW,WNW,4,7,57,16,1024.3,1019.3,0,0,13.2,23.4,No,No
09/08/12,Brisbane,3,h,7.3,25.5,0,3.8,8.7,W,30,SSW,WNW,2,17,50,23,1018.1,1011.4,5,3,16.2,24.7,No,No
10/08/12,Brisbane,3,h,10.5,19.3,0,6,10.3,SW,39,SW,WSW,9,13,41,22,1015.7,1012.2,1,0,13.8,18.8,No,No
11/08/12,Brisbane,3,h,9.7,21.9,0,7,10.2,W,28,WSW,SSW,7,6,40,28,1017.9,1014.8,1,5,14.6,20.8,No,No
12/08/12,Brisbane,1,m,9,22.1,0,4.6,7.2,SE,20,SW,S,6,7,51,38,1020.7,1017.9,3,6,16.6,20.9,No,No
13/08/12,Brisbane,1,m,10,21.7,0,4,9.7,SE,20,SW,SE,6,6,57,47,1024.6,1021.5,1,4,15.7,19.6,No,No
14/08/12,Brisbane,1,m,8.1,23.3,0,3.4,10,W,22,WSW,WNW,4,7,72,28,1024.2,1019.8,1,5,13.9,23,No,No
15/08/12,Brisbane,1,m,7.8,24.8,0,3.2,10.2,W,24,SSW,WNW,2,6,60,26,1022.5,1017.8,0,1,14.8,24.3,No,No
16/08/12,Brisbane,1,m,8.5,25.1,0,3.4,9.7,NA,24,NA,NE,0,7,59,47,1019,1013.3,1,2,17,24.3,No,No
17/08/12,Brisbane,1,m,10.4,26.6,0,4,9.9,NNW,30,ENE,NE,2,7,68,50,1015.8,1010.4,3,3,17.8,23.7,No,No
18/08/12,Brisbane,1,m,12.5,21.6,0,4.8,10.9,WNW,43,W,W,9,17,28,21,1016.7,1013.7,1,1,17.3,20.9,No,No
19/08/12,Brisbane,1,m,7.3,20.4,0,7.6,8.9,W,19,SW,NE,9,7,39,34,1021.7,1019.4,2,8,15.6,18.9,No,No
20/08/12,Brisbane,1,m,11.4,22.6,0,3,9.7,E,20,WSW,ENE,4,11,55,44,1023.1,1018.9,2,1,16.1,20.7,No,No
21/08/12,Brisbane,1,m,10.5,22.3,0,3.6,7.2,ENE,20,SSE,ENE,4,9,69,49,1023.1,1019.3,7,7,17.4,21.1,No,No
22/08/12,Brisbane,1,m,11.4,24.1,0,2.8,8.1,ENE,17,WSW,ENE,6,6,79,57,1021.5,1016.7,6,2,16.4,22.7,No,No
23/08/12,Brisbane,1,m,12.8,26.1,0,2.2,10.2,NNE,22,ENE,NE,2,11,67,64,1020.1,1015.5,1,1,21.7,24.9,No,No
24/08/12,Brisbane,1,m,17.9,27.6,0,3.8,7.1,NNW,22,NW,ENE,4,9,77,63,1018.9,1014.7,6,5,21.4,25.2,No,No
25/08/12,Brisbane,1,m,11.7,25.6,0,4,10.5,WSW,20,WSW,SW,7,4,34,18,1021.1,1016.3,1,0,18.9,25.3,No,No
26/08/12,Brisbane,10,m,9.5,25.8,0,5.4,10.9,WNW,20,SW,S,6,4,54,24,1019.8,1014.8,0,1,16.5,24.9,No,No
27/08/12,Brisbane,10,m,13.2,22.6,0,5,9.2,ESE,28,SE,E,13,11,58,43,1022.2,1019.6,7,2,19.5,20.9,No,No
28/08/12,Brisbane,10,m,10.6,22.4,0,7,9.8,ENE,19,SSW,NE,4,9,60,46,1024.9,1020.8,1,2,17.3,21.1,No,No
29/08/12,Brisbane,10,m,10.4,22.9,0,4.6,10.6,N,20,SW,NE,6,11,66,53,1023.2,1017.7,5,1,16.2,21.5,No,No
30/08/12,Brisbane,10,m,11.3,25.6,0,4.4,10.3,NE,24,NNE,NE,4,11,63,60,1018.6,1013.1,1,1,19.9,23.7,No,No
31/08/12,Brisbane,10,m,15.8,22.2,0.2,4.6,2.3,W,24,W,W,7,4,68,41,1016.1,1014.5,6,7,19.8,21,No,No
01/09/12,Brisbane,10,m,9.3,22.2,0,6.4,10.5,W,26,SSW,W,6,6,35,23,1020.4,1016.8,0,0,15.8,22.1,No,No
02/09/12,Brisbane,15,h,7.3,22.4,0,4.8,11,S,20,SW,NE,6,9,55,36,1024,1019.8,0,1,14.8,20.7,No,No
03/09/12,Brisbane,15,h,8.6,24.6,0,4,10.9,NNE,15,WSW,ENE,4,7,60,40,1023.9,1018.8,0,1,16.5,22.9,No,No
04/09/12,Brisbane,15,h,10.2,24.6,0,4,10.8,NNE,20,WSW,NNE,9,7,62,41,1025.3,1021.1,1,1,16.9,23.6,No,No
05/09/12,Brisbane,15,h,11.1,23.7,0,6.6,10.7,NE,30,SW,NE,4,13,65,43,1024.1,1019,1,1,18.5,22.2,No,No
06/09/12,Brisbane,15,h,14.6,27.3,0,5.8,10.6,NW,33,NW,NNE,11,11,52,49,1019.9,1014.8,1,1,21.5,24.5,No,No
07/09/12,Brisbane,15,h,15.6,27.4,0,6.4,9.6,E,20,NNW,ENE,7,9,56,52,1015.4,1010.2,1,1,22.1,25.4,No,No
08/09/12,Brisbane,15,h,12.1,27.1,0,7.8,11.2,WSW,30,WSW,WNW,11,13,25,16,1018.1,1013.2,0,0,19.1,26.5,No,No
09/09/12,Brisbane,47,m,12.3,24.5,0,8,10.8,ESE,24,WSW,ENE,7,13,36,55,1020.9,1018.9,1,2,19.4,22.8,No,No
10/09/12,Brisbane,47,m,16,23.3,0,6.2,5,SE,24,ESE,ENE,11,9,52,54,1026.1,1023.1,7,8,20.7,21.7,No,No
11/09/12,Brisbane,47,m,12.4,25,0,4,10.1,E,19,WSW,ENE,7,9,66,39,1025.6,1020.9,1,1,19.3,24.6,No,No
12/09/12,Brisbane,47,m,13.1,25.6,0,4.6,10.6,NE,22,NNW,ENE,2,11,62,43,1024.1,1019.9,1,1,20.8,24.3,No,No
13/09/12,Brisbane,47,m,14,25.3,0,4.8,10.5,NNE,30,N,NNE,6,9,61,57,1018.7,1011.8,1,1,21.4,24.3,No,No
14/09/12,Brisbane,47,m,13,23.2,0,7.6,10.5,WSW,28,SW,ESE,7,9,35,35,1017.5,1015.1,1,1,17.6,22.2,No,No
15/09/12,Brisbane,47,m,10.9,23.4,0,6.8,10.4,NE,26,SW,E,6,11,53,45,1023.1,1019.9,1,1,18.6,21.8,No,No
16/09/12,Brisbane,4,m,11.1,23.5,0,5.4,10.6,E,19,W,NE,6,9,60,46,1022.6,1017.7,5,5,17.5,22.3,No,No
17/09/12,Brisbane,4,m,13.3,23.6,0,4.6,7.5,E,24,S,NE,4,11,63,51,1020.3,1017,3,7,20.9,22.4,No,No
18/09/12,Brisbane,4,m,15,21.1,0.2,4.6,4.3,E,26,E,ENE,9,11,70,72,1019.8,1016.9,8,5,19.8,19.6,No,Yes
19/09/12,Brisbane,4,m,13.2,27.6,1.2,3.8,10.6,NE,31,S,NE,2,11,73,55,1018.7,1013.6,3,2,19.4,24.5,Yes,No
20/09/12,Brisbane,4,m,14.8,28.4,0.2,3.8,10.8,ENE,22,WSW,NE,6,11,67,53,1019.2,1014.5,1,0,21.4,25.1,No,No
21/09/12,Brisbane,4,m,15.1,26.2,0,3,3.5,NNW,20,NW,N,2,6,84,75,1018.2,1014.2,7,7,19.2,22.3,No,No
22/09/12,Brisbane,4,m,13.8,29.9,0.2,2.2,10.8,E,28,SW,ENE,4,15,59,55,1014.9,1010.9,1,1,24.7,25.4,No,No
23/09/12,Brisbane,6,m,16.4,30.8,0,4,10.4,NE,22,SSW,ENE,6,9,65,54,1013.3,1009.3,1,1,23.7,27.1,No,No
24/09/12,Brisbane,6,m,18.2,30.6,0,6,4.4,NNW,28,WNW,NE,6,6,83,66,1013.1,1009.1,7,8,19.8,24.6,No,No
25/09/12,Brisbane,6,m,15.9,25.6,0.6,4.6,10.6,E,31,ESE,ESE,13,15,58,53,1018.5,1016.9,2,5,22.9,23.8,No,No
26/09/12,Brisbane,6,m,15.3,24.7,0,7,6.9,ENE,28,E,E,9,13,53,42,1021.6,1018.5,4,3,21.7,23.2,No,No
27/09/12,Brisbane,6,m,14.2,26.1,0,6.4,9.9,ENE,22,NE,ENE,4,11,51,49,1022,1017.9,3,2,22.7,23.9,No,No
28/09/12,Brisbane,6,m,13.8,25.5,0,4.8,10.8,NE,28,N,NNE,7,15,56,59,1019.9,1014.8,1,1,22.5,23.9,No,No
29/09/12,Brisbane,6,m,14.9,29.3,0,7.8,7.5,W,28,N,NE,9,7,50,53,1016.3,1011.5,5,6,22.6,25.5,No,Yes
30/09/12,Brisbane,5,m,17.8,23.8,3.2,5.2,0.8,E,20,SW,E,4,6,70,57,1018.9,1017.2,8,7,20.6,23.7,Yes,No
01/10/12,Brisbane,5,m,15.2,21.9,0.6,2.6,0,ESE,26,SSW,ESE,4,11,86,58,1024.8,1023.5,8,8,16.8,20.1,No,No
02/10/12,Brisbane,5,m,14.7,24.5,0,2.6,11.3,ESE,35,SE,ESE,11,17,57,43,1028.9,1025.4,5,NA,21.8,21.9,No,No
03/10/12,Brisbane,5,m,14.2,25.1,0,7.6,9.6,ENE,30,S,ENE,6,9,52,46,1028,1024,7,2,21.4,23.5,No,No
04/10/12,Brisbane,5,m,12.6,27.9,0,5.6,11.5,NNW,28,S,NE,4,9,58,48,1024.7,1019.4,2,0,21.7,24.9,No,No
05/10/12,Brisbane,5,m,12.9,29,0,7,11.3,NE,26,SW,NNE,2,11,56,49,1022.6,1017.9,0,1,23.5,27,No,No
06/10/12,Brisbane,5,m,14.3,30.9,0,5.4,11.4,NE,20,E,NE,6,11,45,48,1018.4,1013.1,0,1,26.1,28.6,No,No
07/10/12,Brisbane,1,m,15.2,31.6,0,6.8,10.8,SE,43,NE,ENE,4,11,45,43,1013.3,1006.5,0,2,27,30.3,No,No
08/10/12,Brisbane,1,m,18.1,24.8,0,7.8,6.1,E,26,ESE,E,6,9,64,62,1014.8,1010.6,7,3,20.5,22.6,No,No
09/10/12,Brisbane,1,m,16.6,31.2,0,5,11.2,WNW,33,WNW,W,6,11,60,19,1012.1,1006.7,4,1,23.6,30.8,No,No
10/10/12,Brisbane,1,m,17.2,28.3,0,9,9.1,NNE,31,ENE,NNE,6,11,66,68,1014.6,1008.8,7,1,22.9,26.9,No,No
11/10/12,Brisbane,1,m,20.9,24.2,0.6,5.8,0,W,44,N,SW,7,4,79,92,1009.1,1007.6,8,8,22.5,17.1,No,Yes
12/10/12,Brisbane,1,m,12.7,20,11.6,1.4,11.9,W,57,W,WSW,24,20,43,30,1015.2,1014.4,2,1,15.2,19.3,Yes,No
13/10/12,Brisbane,1,m,8.8,25.4,0,11.8,12.1,NNE,24,SW,NNE,6,7,37,26,1022.3,1017.6,0,1,19.8,23.5,No,No
14/10/12,Brisbane,0,-1,11.3,27.9,0,6.8,11.8,SE,41,SW,ENE,6,11,47,33,1023.3,1018.9,1,1,20.4,24.7,No,No
15/10/12,Brisbane,0,-1,14,25,0,6.2,11.8,E,26,SE,ENE,6,11,48,48,1026.6,1023.2,1,1,21.8,23.5,No,No
16/10/12,Brisbane,0,-1,13.9,26.2,0,6.2,11.8,NE,28,E,NE,6,13,56,49,1024.6,1020.4,3,1,22.9,24.4,No,No
17/10/12,Brisbane,0,-1,13.9,28.7,0,6.8,12,NE,22,N,NNE,6,11,45,46,1020.9,1015.8,0,0,24.1,26.5,No,No
18/10/12,Brisbane,0,-1,16.5,28.6,0,9,10.3,NE,30,ESE,ENE,7,17,57,63,1020.5,1017.6,2,4,25.9,25.5,No,No
19/10/12,Brisbane,0,-1,19.4,27.2,0.4,5.6,11.5,NE,28,N,NE,7,11,58,58,1020.1,1015.6,2,8,24.7,25.6,No,No
20/10/12,Brisbane,0,-1,16.7,30.2,0,8,11.2,NE,28,NNW,NE,6,11,49,57,1016.4,1011,1,1,26.9,28.2,No,No
21/10/12,Brisbane,9,m,16.3,31.6,0,6.6,11.2,E,24,ENE,NE,4,9,53,46,1015.6,1012.2,0,1,27.3,29.4,No,No
22/10/12,Brisbane,9,m,20.6,33.2,0,5.6,11.2,ESE,41,NE,NE,4,9,53,51,1013.8,1007.6,6,2,27.5,30,No,No
23/10/12,Brisbane,9,m,15.3,24.8,0,9.4,10.7,SE,37,S,ESE,9,13,35,46,1021.2,1018.6,1,7,21.6,22,No,No
24/10/12,Brisbane,9,m,14.8,25.7,0,8.8,11.9,SE,39,SSE,E,11,19,45,44,1022.1,1017.6,3,2,21.9,24.1,No,No
25/10/12,Brisbane,9,m,13.7,26.5,0,8,11.1,ENE,26,WSW,ENE,7,13,52,42,1018.1,1012.5,7,3,21.1,25.2,No,No
26/10/12,Brisbane,9,m,13.7,31.3,0,7.8,11.4,NE,24,ENE,NNE,4,11,50,54,1010.9,1006.3,0,0,24.8,27.3,No,No
27/10/12,Brisbane,9,m,18.9,29.6,0,5.4,8.8,E,37,SSE,E,7,20,55,51,1011,1010.7,2,7,27,25.5,No,Yes
28/10/12,Brisbane,0,-1,18.1,23.4,8.2,8.4,0.2,ESE,37,SE,ESE,15,15,55,54,1022.1,1020.2,7,7,21.3,21.3,Yes,No
29/10/12,Brisbane,0,-1,16,25.6,0,5.6,3.7,ESE,30,SSE,ESE,13,11,58,43,1022.1,1018.8,7,6,20.9,23.4,No,No
30/10/12,Brisbane,0,-1,14.8,25.7,0,5.8,5.8,ENE,19,ESE,ENE,4,9,59,55,1019.5,1016.1,6,6,22.2,23.9,No,No
31/10/12,Brisbane,0,-1,16.8,29.2,0,4,8.9,ESE,31,SSW,NE,6,9,56,74,1017.7,1014.7,2,5,25.1,24,No,No
01/11/12,Brisbane,0,-1,15.8,29.6,0.4,4.8,12.5,NNE,31,NNE,NE,6,15,59,59,1014.9,1008.7,1,6,25,26.9,No,No
02/11/12,Brisbane,0,-1,18.6,29.4,0,6,10.6,E,46,ESE,ESE,13,20,52,52,1008.6,1009.8,5,1,27.8,25.3,No,No
03/11/12,Brisbane,0,-1,19.4,26.5,0,11,7.4,ENE,30,E,E,11,13,57,51,1017.7,1016.3,7,7,22.6,23.8,No,No
04/11/12,Brisbane,0,-1,17.6,26.3,0.6,7,9.1,ENE,22,E,E,6,9,71,49,1020.6,1017.6,6,3,21.2,24.4,No,No
05/11/12,Brisbane,0,-1,15.6,27.1,0.2,9.6,12.2,ENE,26,NNW,ENE,2,13,58,52,1020.6,1017.7,5,1,23.5,25.2,No,No
06/11/12,Brisbane,0,-1,15.5,27,0,6.6,11.3,ENE,30,ENE,ENE,6,15,49,50,1019.8,1016.9,5,2,24.9,24.9,No,No
07/11/12,Brisbane,0,-1,15.7,28,0,6.8,8.2,E,22,NE,NE,4,11,65,53,1017.8,1014.4,6,6,22.6,26,No,No
08/11/12,Brisbane,0,-1,19.8,28,0,4.2,8,NE,33,ENE,NE,9,17,73,60,1015.9,1013.5,7,2,24.4,25.8,No,No
09/11/12,Brisbane,0,-1,21.5,29.3,0,9.6,8.3,NE,33,N,NNE,7,13,57,61,1016.8,1013.9,2,7,27,25.1,No,Yes
10/11/12,Brisbane,0,-1,20.4,22.4,8,5.4,0,WNW,22,WNW,SSE,4,6,88,91,1017,1015.2,8,8,22.1,19.8,Yes,Yes
11/11/12,Brisbane,2,m,16.9,25.8,22,3,7.1,SSE,46,SSE,SE,15,19,62,37,1021.8,1019.9,7,2,22.3,24.6,Yes,No
12/11/12,Brisbane,2,m,15.3,25.8,0,8,11.7,E,30,SE,E,9,13,58,45,1024.9,1021.2,7,2,21.3,24.2,No,No
13/11/12,Brisbane,2,m,14.1,26.8,0,7.2,11.9,NE,22,WNW,NNE,4,9,50,48,1022.1,1018,1,2,23.4,25.5,No,No
14/11/12,Brisbane,2,m,14.8,27.9,0,8,12.3,NE,26,N,NNE,6,13,53,56,1019.5,1015.6,1,1,24.3,26.3,No,No
15/11/12,Brisbane,2,m,17.8,28.5,0,6.6,11.6,NE,33,NE,NE,6,13,56,59,1016.6,1012,1,2,25.7,27.1,No,No
16/11/12,Brisbane,2,m,17.9,31.1,0,7.6,12.1,NE,30,NW,NE,7,13,39,59,1012.1,1007,1,1,27.4,28.9,No,No
17/11/12,Brisbane,2,m,22.4,27.2,0,8,4.7,WSW,70,ENE,NNE,6,6,71,61,1011.9,1009.7,7,3,25.9,26.5,No,Yes
18/11/12,Brisbane,1,l,17.5,26.1,64,6,2.9,NNW,24,NA,N,0,6,92,74,1011.5,1007.1,8,6,20.4,24.1,Yes,Yes
19/11/12,Brisbane,1,l,17.6,34.4,16.6,5.8,12.4,WNW,35,W,WNW,6,13,71,20,1011.4,1007,1,2,26,33.7,Yes,No
20/11/12,Brisbane,1,l,18.2,28.1,0,9,12,ENE,26,S,ENE,6,9,44,43,1017,1014.6,6,1,23.4,25.7,No,No
21/11/12,Brisbane,1,l,17.7,28.1,0,8,12.1,SE,28,SE,E,9,13,56,61,1017,1013.7,4,4,25.5,24.7,No,No
22/11/12,Brisbane,1,l,18.1,28.9,0,5.6,9,ENE,24,W,NNE,4,7,58,57,1014.2,1010.5,2,7,25.1,27.1,No,No
23/11/12,Brisbane,1,l,22.4,28.1,0,7.8,8.6,ENE,26,ENE,ENE,7,9,58,60,1017,1015.3,3,7,26,25.7,No,No
24/11/12,Brisbane,1,l,19.1,27.7,0,7,11.6,NE,26,ENE,ENE,11,11,58,57,1019.3,1016.7,7,7,24.4,26,No,No
25/11/12,Brisbane,0,-1,19.8,28.1,0,6.8,11.7,ENE,28,NNE,NE,7,9,57,54,1019,1016.3,3,1,26,27,No,No
26/11/12,Brisbane,0,-1,21.2,28.8,0,7.6,9.7,E,30,NNE,NE,4,13,65,46,1019.1,1015.7,3,3,25,27.6,No,No
27/11/12,Brisbane,0,-1,19,29.4,0,7.8,11,NNE,26,NW,NNE,6,7,62,53,1018.1,1015,7,7,25.6,28.1,No,No
28/11/12,Brisbane,0,-1,20.7,30.3,0,8.4,11.2,NE,26,NE,NNE,4,11,59,54,1016.8,1013.7,6,7,27.3,28.4,No,Yes
29/11/12,Brisbane,0,-1,20.5,29.9,5,7,11.3,NNE,20,E,NNE,4,9,57,53,1016.6,1013.9,2,1,26.6,29.2,Yes,No
30/11/12,Brisbane,0,-1,20,30.6,0,7,13.2,NE,26,E,NNE,6,11,58,48,1017.2,1015,1,1,27.6,29.6,No,No
01/01/13,Brisbane,0,-1,20.1,30.1,0,7.2,8.9,ENE,22,ENE,ENE,6,11,63,51,1016.2,1013,6,7,27.8,28.2,No,No
02/01/13,Brisbane,0,-1,21.4,34.8,0,8,13.1,SE,30,SW,ENE,4,13,56,47,1011.4,1007.7,1,1,28.6,32.9,No,No
03/01/13,Brisbane,0,-1,23.5,30.7,0,11.8,11.7,ESE,37,SE,E,15,19,54,53,1015.3,1013,3,1,28.1,28.3,No,No
04/01/13,Brisbane,0,-1,21.6,29.8,0,10.8,12.1,ENE,33,ESE,ESE,11,15,51,44,1016,1013.9,5,2,27,28.8,No,No
05/01/13,Brisbane,0,-1,21.7,28.5,0,9.8,6.1,ENE,33,ESE,ENE,6,13,58,60,1017,1015.5,6,5,26.3,27.4,No,Yes
06/01/13,Brisbane,0,-1,21.1,29.2,2,7.4,6.5,E,31,SSE,E,7,19,79,54,1018.4,1017.4,6,6,25.5,27.8,Yes,No
07/01/13,Brisbane,0,-1,19.8,30.5,0.2,8.8,8.9,ESE,35,E,ESE,17,11,54,49,1019.3,1016.9,7,7,26.7,28.5,No,No
08/01/13,Brisbane,0,-1,20.4,30.3,0,10.4,11.2,NNE,28,W,NE,2,13,66,54,1014,1008.1,6,1,25.8,29.8,No,No
